(⊃‿⊂) hide
|_・) hide
|･ω･｀) hide
｜−・;） hide
|ω・） hide
|ω･)و ̑̑༉ hide
( ͒•·̫| hide
┬┴┬┴┤(･_├┬┴┬┴ hide
ﾍ(･_| hide
|₋ॢọ̶̶̷̥᷅๑)‧˚⁺ hide
(^._.^)ﾉ cat
└(=^‥^=)┐ cat, dance
=’①。①’= cat
ㅇㅅㅇ cat
(・∀・) cat
(^人^) cat
(￣(エ)￣) bear
(｡･ω･｡) bear
(●｀･(ｴ)･´●) bear
(*ノ・ω・） bear
川´･ω･`川 bear
( (ﾐ´ω`ﾐ)) bear
ヾ(T(エ)Tヽ) bear
＼(・｀(ｪ)・)/ bear
⊂(ο･㉨･ο）⊃ bear
(^(エ)^) bear
(^(I)^) bear
(￣(ｴ)￣)ﾉ bear, wave
⊂(￣(工)￣)⊃ bear
⊂(^(工)^)⊃ bear
⊂(・(ェ)・)⊃ bear
(*￣(ｴ)￣*) bear
ヾ(´(ｴ)｀ﾉﾞ bear, wave
(／(ｴ)＼) bear
⊂(￣(ｴ)￣)⊃ bear
“(`(エ)´)ノ bear, wave
(｀(エ)´)ﾉ bear
(ó㉨ò) bear
(/-(ｴ)-＼) bear
(´(エ)｀) bear
ヽ(￣(ｴ)￣)ﾉ bear
(／￣(ｴ)￣)／ bear
⊂(◎(工)◎)⊃ bear
(●￣(ｴ)￣●) bear
《/(￣(ｴ)￣)ゞ》 bear
⁝⁞⁝⁞ʕु•̫͡•ʔु☂⁝⁞⁝⁝ bear
(✪㉨✪) bear
ᶘ ᵒᴥᵒᶅ bear, animal
(・｀ω´・) evil
ψ(｀∇´)ψ evil
（｀ー´） evil
(｡･｀ω´･｡) evil
o(｀ω´*)o evil
| ｀Д´| evil
(｀ε´) evil
(σ-`д･´) evil
(｀Д´*) evil
（=｀〜´=） evil
(ﾒ｀ﾛ´)/ evil
Ψ(｀▽´)Ψ evil
^(#｀∀´)_Ψ evil
(*-`ω´- )人 evil
(ц｀ω´ц*) evil
(｀∀´)Ψ evil
ψ(*｀ー´)ψ evil
Ψ(｀◇´)Ψ evil
“ψ(｀∇´)ψ evil, laugh
(ーー;) worried
( ；´Д｀) worried
（；￣ェ￣） worried
ヽ(￣д￣;)ノ worried
(￣◇￣;) worried
（−＿−；） worried
(~_~;) worried
((*゜Д゜)ゞ” worried
(･_-｡ ) worried
⊙﹏⊙ worried
ミ●﹏☉ミ worried, crazy
(-’๏_๏’-) worried
(⊙…⊙ ) worried
( ´△｀) worried
(;° ロ°) worried
ヽ（゜ロ゜；）ノ worried
（°o°；） worried
｡:ﾟ*+;(●´･д･`●);+*ﾟ:｡ worried
(;´Д`) worried
\(￣□￣)\ worried
(￣□￣;)!! worried
(＠￣Д￣＠；) worried
(⊙︿⊙✿) worried
(⊙△⊙✿) worried
(꒪⌓꒪) worried
Σ(ﾟﾛﾟ｣)｣ worried
Σ（ﾟдﾟlll） worried
(ノдヽ) scared
ヽ(ﾟДﾟ)ﾉ scared
(／。＼) scared
（／_＼） scared
（／．＼） scared
ヘ（。□°）ヘ crazy, hurt
(☉ε　⊙ﾉ)ﾉ crazy
＼(●o○;)ノ crazy
~(๑ñ﹏ ⊙☆)ノ crazy
ヾ (✿＞﹏ ⊙〃)ノ crazy
ヽ(｡ゝω・｡)ﾉ crazy
ヾ(｡ꏿ﹏ꏿ)ﾉﾞ crazy
ヽ(゜Q。)ノ crazy
Σ(♡＠﹏ ＠☆)ﾉ” crazy
щ (*ㅇ△ Φ☆)ノ crazy
ヘ（゜◇、゜）ノ crazy
ヘ(゜Д、゜)ノ crazy, wave
ヘ(°◇、°)ノ crazy, wave
( ख़ืིڞ◟྄ख़ืི) crazy
ヽ(°▽、°)ﾉ crazy
(ּơ̑ළּơ̑) crazy
(｡☉౪ ⊙｡) crazy
Uo･ｪ･oU dog
∪･ω･∪ dog
U｡･ｪ･｡U dog
▽・ω・▽ dog
▽・ｗ・▽ dog
Ｕ^皿^Ｕ dog
ｖ・。・Ｖ dog
ＵＴｪＴＵ dog
(^・(I)・^) dog
U・♀・U dog
ｏ（Ｕ・ω・）⊃ dog
(^・x・^) dog
(U・x・U) dog
▼o・ェ・o▼ dog
U＾ェ＾U dog
U￣ｰ￣U dog
┌U･ｪ･U┘ dog, dance
└@(･ｪ･)@┐ dog, monkey, dance
ヾ(●ω●)ノ dog
(〓￣(∵エ∵)￣〓) dog
>=< sea creature
>゜))))彡 sea creature
ζ°)))彡 sea creature
>_)))彡 sea creature
>^)))< ～～ sea creature
(°)#))<< sea creature
（：。）ミ sea creature
Ｃ：。ミ sea creature
(Q )) > sea creature
(°))<< sea creature
>°))))彡 sea creature
≧〔゜゜〕≦ sea creature
ミ(・・)ミ sea creature
V=(° °)=V sea creature
＜コ：ミ sea creature
(゜))<< sea creature
ミ[°°]ミ sea creature
くコ:彡 sea creature
ミ．．ミ sea creature
(/)(;,,;)(/) sea creature
@(o･ｪ･)@ monkey
@(｡･o･)@ monkey
@(o･ｪ･o)@ monkey
@(/o･ｪ･o)@/ monkey
@(*^ｪ^)@ monkey
( ´(00)`) pig
ヾ(；ﾟ(OO)ﾟ)ﾉ pig
ヽ(*’(OO)’)ﾉ pig
(￣(oo)￣)ﾉ pig, wave
(○｀（●●）´○)ﾉ pig
(*’(OO)’*) pig
(；ﾟ(OO)ﾟ) pig
(*´(00)`)’ pig
ヽ(*’(OO)’)ﾉﾟ pig
q(￣(oo)￣)p pig
｡ﾟ(ﾟ´(00)`ﾟ)ﾟ｡ pig, cry
(￣（∞）￣) pig
(￣(▽▽)￣) pig
(=｀(∞)´=) pig
ヾ(＠＾(∞)＾＠)ノ pig
（。_°☆＼(- – ) hurt
(。_＋)＼ hurt
((((*｡_｡)_ hurt
(xLx)ヾ hurt
(ノ>ノ) hurt
｢(＝＞o≦＝)ﾉ hurt
/(*ι*)ヾ hurt
／(x~x)＼ hurt
~(>_<~) hurt
┗( ●-﹏ ｀｡)づ hurt
◎☆（♯××）┘ hurt
☆￣(＞。☆) hurt
☆⌒(＞。≪) hurt
ヘ(>_<ヘ) hurt
⁽⁽ƈ ͡ (ु ˲̥̥̥́ ˱̥̥̥̀) ु⁾⁾ hurt, cry
(ू̯⋆̧ ͕⋆᷅ू̯ ) ༘˟ hurt
U・x・U rabbit
U｡･.･｡U rabbit
U=･ x ･=U rabbit
U=๏ x ๏=U rabbit
(,,๏ ⋏ ๏,,) rabbit
(•ㅅ•) rabbit
(๏ᆺ๏υ) rabbit
(ㅇㅅㅇ❀) rabbit
／(･ × ･)＼ rabbit
／(^ x ^)＼ rabbit
／(^ x ^=)＼ rabbit
／(=๏ x ๏=)＼ rabbit
／(=´x`=)＼ rabbit
／(=∵=)＼ rabbit
／(=⌒x⌒=)＼ rabbit
／(=✪ x ✪=)＼ rabbit
／(≡・ x ・≡)＼ rabbit
／(≧ x ≦)＼ rabbit
／(v x v｡)人(｡v x v)＼ rabbit
／(v x v)＼ rabbit
⌒(・x・)⌒ rabbit
⌒(｡･.･｡)⌒ rabbit
⌒(=･ x ･=)⌒ rabbit
⌒(=๏ x ๏=)⌒ rabbit
U ´꓃ ` U rabbit
⁽⁽˙˟˙⁾⁾ rabbit
( °̥̥̥̥̥̥̥̥˟°̥̥̥̥̥̥̥̥ ) rabbit, cry
(⁎˃ᆺ˂) rabbit
૮⍝◜•˕̮•◝⍝ა rabbit
૮( ᵒ̌ૢ௰ᵒ̌ૢ )ა rabbit
૮(⋆❛ہ❛⋆)ა rabbit
( ்̓˟்̓) rabbit
(/・・)ノ dance
(o´･_･)っ dance
(ﾉ*ﾟｰﾟ)ﾉ dance
(ノ￣ー￣)ノ dance
＼(ﾟｰﾟ＼) dance
♪(┌・。・)┌ dance
ヽ(･ω･ゞ) dance
ヽ(*ﾟｰﾟ*)ﾉ dance
〜(^∇^〜） dance
〜(￣△￣〜) dance
。(⌒∇⌒。) dance
( ﾉ^ω^)ﾉﾟ dance
（〜^∇^)〜 dance
(〜￣△￣)〜 dance
(。⌒∇⌒)。 dance
₍₍ ◝(・ω・)◟ ⁾⁾ dance
((┌|o^▽^o|┘))♪ dance
(*ﾉ´□`)ﾉ dance
(ˇ_ˇ”) ƪ(˘⌣˘)┐ ƪ(˘⌣˘)ʃ ┌(˘⌣˘)ʃ dance
(~‾⌣‾)~ dance
(~‾▿‾)~ dance
(~’.’)~ dance
(~￣▽￣)~ dance
(~˘▾˘)~ dance
(┌ﾟдﾟ)┌ dance
(o^^)o dance
(ﾉ･o･)ﾉ dance
(ノ‥)ノ dance
(ノ´＿ゝ｀）ノ dance
(ノ^_^)ノ dance
(ノ^o^)ノ dance
(ノ￣ω￣)ノ dance
(ノ°ο°)ノ dance
(ﾉﾟ▽ﾟ)ﾉ dance
〈( ^.^)ノ dance
\(._.\) ƪ(‘-’ ƪ)(ʃ ‘-’)ʃ (/._.)/ dance
＼(^ω^＼) dance
~(‾⌣‾~) dance
~(‾▿‾)~ dance
~(‾▿‾~) dance
~(‘.’~) dance
~(˘▾˘)~ dance
~(˘▾˘~) dance
┌(・。・)┘♪ dance
┌(˘⌣˘)ʃ dance
┌（★ｏ☆）┘ dance
┌(ﾟдﾟ)┘ dance
┌|゜з゜｜┘ dance
┌|°з°|┘ dance
┏((＝￣(ｴ)￣=))┛ dance
┏(｀ー´)┛ dance
┏(＾0＾)┛ dance
┐(ﾟдﾟ┐) dance
└(^o^)┐ dance
└（★ｏ★）┐ dance
└(ﾟдﾟ)┐ dance
└｜゜ε゜｜┐ dance
└|°ε°|┐ dance
┗(｀ー´)┓ dance
┗(＾0＾)┓ dance
♪((└|o^▽^o|┐)) dance
ヽ( °◇°)ノ dance
ヾ(-_- )ゞ dance
ヾ(･ω･*)ﾉ dance
ヾ(*´∇`)ﾉ dance
ヽ(*´Д｀*)ﾉ dance
ヾ（*⌒ヮ⌒*）ゞ dance
ヾ(*д*)ﾉ dance
ヾ(^ ^ゞ dance
ヾ(^^ゞ) dance
ヽ(°◇° )ノ dance
ヾ(ﾟ∀ﾟゞ) dance
ヾ(⌐■_■)ノ♪ dance, fun
ヽ(⌐■_■)ノ♪♬ dance
ヽ(ﾟｰﾟ*ヽ) dance
o(^^o) dance
ƪ(‾.‾“)┐ dance
ƪ(˘⌣˘)┐ dance
ƪ(˘⌣˘)ʃ dance
ヘ(^_^ヘ) dance, fun, happy
ヘ(^o^ヘ) dance
ヘ(￣ー￣ヘ) dance, surrender
ヘ(￣ω￣ヘ) dance
(Ɔ˘⌣˘)(˘⌣˘)˘⌣˘ C) hug
(づ｡◕‿‿◕｡)づ hug, kiss
＼(^o^)／ hug, music
٩꒰ ˘ ³˘꒱۶ⒽⓤⒼ♥♡̷♡̷ hug
(╯3╰) kiss
(-ε- ) kiss, love
(TεT) kiss
✧˖°ˈ·*ε-(๑˃́ε˂̀๑ ) kiss
|(￣3￣)| kiss
|°з°| kiss, love
ϵ( ‘Θ’ )϶ kiss
애❣⃛ღсμтёღ♡(˘ᵋ ˘ ) kiss
（＿ε＿） kiss
（。ˇ ⊖ˇ） kiss
(‘ε’) kiss
（＠ーεー＠） kiss, love
（*＾3＾） kiss, love
（*＾3＾）/～☆ kiss
(*￣з￣) kiss
(´ε｀*) kiss
（￣ε￣＠） kiss
(~￣³￣)~ kiss
(○´3｀)ﾉ kiss, wave
（○゜ε＾○） kiss, wink
(☆´3｀) kiss
(ΘεΘ;) kiss
(ΦзΦ) kiss
(ु*´З`)ू❣ kiss
～(^з^)-☆ kiss
ヽ(*´з｀*)ﾉ kiss, music
(≡ε≡；) kiss
(。´✷ฺЗ✷ฺ)・;゛.:’;、 kiss
(。≖ˇ3ˇ≖｡) kiss
(っ˘зʕ•̫͡•ʔcнϋෆ* kiss
ヾ(❛ε❛“)ʃ kiss
(๑ᵕॢ૩ᵕॢ)*౨˚ൗ kiss
♡´͈ॢ ᵌˋ͈ॢꉧ´͈ॢᵋ ˋ͈ॢ♡ kiss
<ब₍₍( ˃̗εू˂ )₎₎<ब kiss
( ˘•૩•˘ ).｡oஇ kiss
˓( ˶ ❛ ꁞ ❛ ˶ )˒˒ kiss
(*´艸`*) laugh
(●´艸`) laugh
｡ﾟ(TヮT)ﾟ｡ laugh
( ´艸｀) laugh
（・∀・） laugh
(；-◞౪◟-) laugh
(｡ >艸<) laugh
(*・艸・) laugh
(*≧▽≦)ﾉｼ)) laugh
(*≧艸≦) laugh
（⌒▽⌒） laugh
(◎ヮ◎) laugh
ʕ̡̢̡̡̢̡̡̢♡ᵒ̴̷͈艸ᵒ̴̷͈॰ʔ̢̡̢̢̡̢̢̡̢✧ laugh
Σ (੭ु ຶਊ ຶ)੭ु⁾⁾ laugh
(ᗒᗜᗕ)՛̵̖ laugh
(* ˚᷄ 艸 ˚᷅ *) laugh
∗˚೫˳(●ᴖ͙̏ᴗॢᴖ͙̋●)˳೫˚∗ laugh
(੭ु റ̆ ˒̫̮ റ̥)੭ु⁾⁾ laugh
(˃̴̀ᄇॢ˂̴́ ∗) laugh, think
＿ﾉ乙(､ﾝ､)_ sleep
(´〜｀*) zzz sleep
(ι´Д｀)ﾉ sleep
_(：3 」∠ )_ sleep
_(┐「ε:)_ sleep
- =͟͟͞͞ (¦3[▓▓]) sleep
( -_-)>c[_] sleep
(_ _)ヾ(‘ロ‘) sleep
(-_-) zzz sleep
(-, – )…zzzZZZ sleep
(-ｪ-)｡o sleep
(;´ρ`) sleep
(:3[▓▓▓▓▓▓▓▓] sleep
(。-ω-)zzz sleep
₍₍ ᕕ( ･᷄ὢ･᷅ )ᕗ⁾⁾ sleep
₍₍ ᕕ(´ ω` )ᕗ⁾⁾ sleep
（)´д`(） sleep
(*-ω-) sleep
(*´ο`*) sleep
(´～`) sleep
（´□｀川） sleep
(o´Д`) sleep
(ᴗ˳ᴗ) sleep
(ᵕ≀ ̠ᵕ ) sleep
［(－－)］zzz sleep
{zzz}°°°( -_-)>c[_] sleep
【:εω sleep
＼（´Ｏ｀）／ sleep
＼(o￣∇￣o)/ sleep
˓(¦:ɝ[▓▓] sleep
∑(￣□￣) sleep
ヾ(。￣□￣)ﾂ sleep
ヾ(￣□￣;)ﾉ sleep
ヾ(￣0￣； )ノ sleep
ƪ(‾￣o￣”)ʃ sleep
ƪ(΄◞ิ۝◟ิ‵)ʃ sleep
(:˒[￣] sleep
(∪｡∪)｡｡｡zzz sleep
(▰˘o˘▰) sleep
ε-(´・｀) sleep
Σ(￣。￣ノ)ノ sleep
(≚ᄌ≚)ƶƵ sleep
(-ι_- )))。。。 sleep
٩(´Д` ;)۶:.* sleep
٩(ˊᗜˋ*)و sleep
*｡٩(ˊωˋ*)و✧*｡ sleep
♪٩(✿′ᗜ‵✿)۶♪ music
(๑´▿｀๑)♫•*¨*•.¸¸♪✧ music
(*´∀｀)ﾉ☊ฺ ▂ฺ ▃ฺ ▄ฺ ▅ฺ ▆ฺ ▇ฺ █ music
(；◔ิз◔ิ)～♪♬ music
(((*°▽°*)八(*°▽°*)))♪ music
(*￣0￣)θ～♪ music
(*゜▽゜ノノ゛☆ music
(*⌒▽⌒*)θ～♪ music
(\˳˘ ɜ˘)˳ ♬♪♫ music
(´△｀)♪ music
(´▽｀)ノ♪ music
(´0ﾉ｀*) music
（^[]＾）／♪ music
（＾3＾♪ music
（＾Ｏ＾☆♪ music
(ﾉ´▽｀)ﾉ♪ music
(ﾉ> ◇ <)ﾉ♪ music
｢(;´Σ ｀〃)ヘ music
˳/(˘ε ˘)♬♪♫ music
┐(・。・┐) ♪ music
♪( ´θ｀)ノ music
♪(´ε｀ ) music
♪♪(o*゜∇゜)o～♪♪ music
♪♪)>ш=(^。^ ) music
♪ヽ( ⌒o⌒)人(⌒-⌒ )v ♪ music
♬♪♫ ヾ(*・。・)ﾉ ♬♪♫ music
♬♫♪◖(●。●)◗♪♫♬ music
ヾ(・◇・)ﾉθ～♪ music
ヽ(´・｀)ﾉ music
ヾ(´□｀* )ノ music
ヽ(´▽｀；)/♪ music
ヾ(´〇｀)ﾉ music
ヾ(´ρ｀)〃 music
ヽ(´Д｀)人(´Д｀)人(´Д｀)ノ music
ヽ(´Д｀ヽ music
♪~♪ ヽ໒(⌒o⌒)७ﾉ ♪~♪ music
(ෆ❛ั▿❛ัʃƪ)♩°::: music
♬˚‧◟₍◌′ ॄ‵◌₎◞•˚♬ music
✿♬ﾟ+.(｡◡‿◡)♪.+ﾟ♬✿。 music
♪(o´▽｀o)ﾉ music
ヽ(○´∀`)ﾉ♪ music
ヽ｀、ヽ｀ヽ(*￣o￣*)>ヽ｀、ヽ｀ music
♪(๑ᴖ◡ᴖ๑)♪ music
ʕ•̫͡•ʔ♬✧ music
♬♩˂₍͔⁽ˆ⁰ˆ⁾₎͔˃ ͟͟͞͞≣͟ ͟͟͞͞˂₍͕⁽ˆ⁰ˆ⁾₎͕˃♪♫ music
ᒄ₍⁽ˆ⁰ˆ⁾₎ᒃ♪♬ music
♪(o^0^)o♪ music
♪～(´ε｀　) music
( ง ´◇｀)ง♪ music
(¬ω¬) think
( ¬_¬) think
(∩⌣̀_⌣́) think
(ʃ⌣́,⌣́ƪ) think
<(¬＿¬<) think
m(￢0￢)m think, sorry
(－‸ლ) think, sad
(•᷉ुε ू•᷈,) think
๐छ ੂछ๐ think
눈_눈 think
Σ(-᷅_-᷄๑) think
(.﹒︣︿﹒︣.) think
( ･᷄ㅂ･᷅ ) think
( ᵕ́ૢ‧̮ᵕ̀ૢ)‧̊·* think
(๑•̆૩•̆) think
(,, ･∀･)ﾉ゛ wave
(;-_-)/ wave, surrender
(｡･ω･)ﾉﾞ wave
(。･д･)ﾉﾞ wave
(｡´∀｀)ﾉ wave
(/・0・) wave
(´・ω・)ﾉ wave
(￣∠ ￣ )ﾉ wave
(=ﾟωﾟ)ノ wave
(ノ^∇^) wave
＼(°o°；） wave
ヽ(´･ω･`)､ wave
( ・_・)ノ wave
( ･ω･)ﾉ wave
( ^_^)／ wave
（ ゜ρ゜)ノ wave
( ﾟ▽ﾟ)/ wave
(;-_-)ノ wave, surrender
(。-ω-)ﾉ wave, surrender
(。^_・)ノ wave, wink
(*^･ｪ･)ﾉ wave
(*＾▽＾)／ wave
(*￣Ｏ￣)ノ wave
(^ Q ^)/ wave
(^-^*)/ wave
(^o^)/ wave
(￣▽￣)ノ wave
(=ﾟωﾟ)ﾉ wave
(o・・o)/ wave
(o´ω`o)ﾉ wave
(ﾉ´∀｀*)ﾉ wave
@(o・ェ・)@ノ wave
＼( ･_･) wave
＼(-_- ) wave
＼(-o- ) wave, surrender
＼（＾∀＾）メ（＾∀＾）ノ wave
＼(＾▽＾*) wave
＼(￣O￣) wave
~(＾◇^)/ wave, wink
~ヾ ＾∇＾ wave
~ヾ(＾∇＾) wave
╭(°ﾛ°”)╯ wave
ー( ´ ▽ ` )ﾉ wave
ヾ( ‘ – ‘*) wave
ヾ(-_-;) wave, surrender
ヽ(･∀･)ﾉ wave
ヾ(･ω･`｡) wave
ヾ(・ω・ｏ) wave
ヾ(｡･ω･｡) wave
ヾ(｡´･_●･`｡)☆ wave
ヽ(๏∀๏ )ﾉ wave
ヾ(´･ω･｀) wave
ヾ(´￢｀)ﾉ wave
ヾ(＾-＾)ノ wave
ヾ(＾∇＾) wave
ヽ(＾▽＾)人(＾▽＾)人(＾▽＾)ﾉ wave
ヽ(ﾟ◇ﾟ )ﾉ wave
ヾ(◜▿‾ 三 ‾▿◝)ﾉ wave
ヾ(☆▽☆) wave
ヘ(‘◇’、)/ wave
ヘ(°￢°)ノ wave
ヾ(oﾟｘﾟo)ﾉ wave
(^ _ ^)/ wave
(。･∀･)ﾉ wave
且_(ﾟ◇ﾟ；)ノﾞ wave
ﾍ(ﾟ∀ﾟ*)ﾉ wave
(･ｪ-) wink
(－ｏ⌒) wink
（＾＿－） wink
(^_-) wink
（＾_-） wink
（＾＿－）≡★ wink
（＾＿・） wink
（＾＿−） wink
(^_−)☆ wink
(⌒.−)＝★ wink
(o‿∩) wink
＼（^０＾）／ wink
๏[-ิ_•ิ]๏ wink, animal, monkey
☆～（ゝ。∂） wink
d(-_^) wink, fun
ｍ（＿　＿；；ｍ sorry, dead
_:(´□`」 ∠):_ sorry
(シ_ _)シ sorry
（ﾉ´д｀） sorry
<(_ _)> sorry
＜(。_。)＞ sorry
m(_ _)m sorry
m(._.)m sorry
ｍ（．＿．）ｍ sorry
・゜・(ノД`) cry
.・゜゜・（／。＼）・゜゜・． cry
(oT-T)尸 cry, surrender
.·´¯`(>▂<)´¯`·. cry
｡･ﾟヾ(✦థ ｪ థ)ﾉ｡ﾟ･｡ cry
。：゜(；´∩｀；)゜：。 cry
｡ﾟ( ﾟஇ‸இﾟ)ﾟ｡ cry
(-̩̩-̩̩͡_-̩̩-̩̩͡) cry
(-̩̩̩-̩̩̩-̩̩̩-̩̩̩-̩̩̩___-̩̩̩-̩̩̩-̩̩̩-̩̩̩-̩̩̩) cry
(*´°̥̥̥̥̥̥̥̥﹏°̥̥̥̥̥̥̥̥ )人(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀) cry
(/ _ ; ) cry, surrender
(´；Д；｀) cry
（πーπ） cry
(இ﹏இ`｡) cry
༼ ༎ຶ ෴ ༎ຶ༽ cry, troll
༼ ༏༏ີཻ༾ﾍ ༏༏ີཻ༾༾༽༽ cry, troll
❣◕ ‿ ◕❣ cry
o(TヘTo) cry
(　-̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥᷄◞ω◟-̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥᷅ ) cry
(づ-̩̩̩-̩̩̩_-̩̩̩-̩̩̩)づ cry
( ͒ ඉ .̫ ඉ ͒) cry
ლ(ٱ٥ٱლ) cry
Ψ(●°̥̥̥̥̥̥̥̥ ཅ °̥̥̥̥̥̥̥̥●)Ψ cry
(●⌇ຶ ཅ⌇ຶ●) cry
( •́દ•̩̥̀ ) cry
(ఠ్ఠ ˓̭ ఠ్ఠ) cry
(๑′̥̥̥▵‵̥̥̥ ૂ๑) cry
(๑•́₋•̩̥̀๑) cry
⁽ƈ ͡ (ुŏ̥̥̥̥םŏ̥̥̥̥) ु cry
…(•̩̩̩̩＿•̩̩̩̩) cry
°(ಗдಗ。)°. cry
˚‧⁺(͘๑̊/﹏\)⁺‧˚ cry
̨(༎ິ῀̫ ༎ິ ̨ )͞˭̳̳̳˭̳̳̳ˍ̿̿ˍ̿ˌ˳ˏ̇⋅∴༣ cry, run
(≖͞_≖̥) cry, dead
.°(ಗдಗ。)°. cry
(๑˃̥̩̥̥̥̥̆ಐ˂̩̩̥̥̩̥̆৭) cry
‧⁺◟( ᵒ̴̶̷̥́ ·̫ ᵒ̴̶̷̣̥̀ ) cry
ƈ ͡ (ुŏ̥̥̥̥ ‸ ŏ̥̥̥̥) ु cry
ε=ε=ε=ε=ε=┌(；　・＿・)┘ run
⊂(‘ω’⊂ )))Σ≡=─༄༅༄༅༄༅༄༅༄༅ run
ε===(っ≧ω≦)っ run
ε=ε=┏( >_<)┛ run
ε=ε=ε=┌(๑ʘ∀ʘ)┘ run
ε=ε=ε=ε=┏(;￣▽￣)┛ run
°◦=͟͟͞͞ʕ̡̢̡ु•̫͡•ʔ̡̢̡ु ☏ run
- =͟͟͞͞ =͟͟͞͞ ﾍ( ´Д`)ﾉ run
ε=ε=ε=ε=ε=ε=┌(๑ʘ∀ʘ)┘ run
=͟͟͞͞( ∩ ‘ヮ’=͟͟͞͞) ੭ु⁾⁾ run
૮(”ړ ა)͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞ # run
ε=ε=(怒ﾟДﾟ)ﾉ run
ヽ(￣д￣;)ノ=3=3=3 run
=͟͟͞͞ʕ•̫͡•ʔ =͟͟͞͞ʕ•̫͡•ʔ =͟͟͞͞ʕ•̫͡•ʔ =͟͟͞͞ʕ•̫͡•ʔ =͟͟͞͞ʕ•̫͡•ʔ run
─=≡Σ((( つ•̀ω•́)つ run
C= C= C= C= C= C= C= C= C= ┌(;・ω・)┘ run
(ↀДↀ)⁼³₌₃ run
৫(”ړ৫)˒˒˒˒ run
=͟͟͞͞(๑•̀=͟͟͞͞(๑•̀д•́=͟͟͞͞(๑•̀д•́๑)=͟͟͞͞(๑•̀д•́))) run
ε=ε=(っ*´□`)っ run
─=≡Σ(([ ⊐•̀⌂•́]⊐ run
(一。一;;） surrender
(　-。-) surrender
(-_＼) surrender
(;*´Д`)ﾉ surrender
((-_-)) surrender
(@_@) surrender
（~～~） surrender
（◎ー◎；） surrender
（ー△ー；） surrender
(o_ _)o surrender
(ﾉ_ _)ﾉ surrender
(ノ#-_-)ノ surrender
(ﾉ￣д￣)ﾉ surrender
(￣^￣)尸 surrender
/(;-_-) surrender
＼(-___________-;)／ surrender
＼（－－）／ surrender
~(>_<。)＼ surrender
o(-_-;*) surrender
ƪ(‾_‾)ʃ surrender
y-(~。~；) surrender
ヘ(_ _ヘ) surrender
ﾍ(;´Д｀ﾍ) surrender
ヘ（´ｏ｀）ヘ surrender
ﾍ(￣ ￣;ﾍ) surrender
彡(-_-;)彡 surrender, dead
＿φ( °-°)/ write
＿φ(°-°=) write
φ(．．;) write
φ(^∇^ ) write
φ(◎◎ヘ) write
ψ(。。) write
___ψ(‥ ) write
＿φ(￣ー￣ ) write
ණ⃛(ᵒ͈̑ᴗ̂ᵒ͈̑ )” write
＿〆(。。) write
(‘•̀ ▽ •́ )φ write
φ(・ω・｀ ) write
φ(._.) write
φ（．．） write
φ(￣ー￣ )ノ write
φ(°ρ°*)メ write
〆(・∀・＠) write
〆(´Ｕ_｀*) write
φ(^ω^*)ﾉ write
…φ(o´ωﾟo)φ… write
σ(ൈ)φ write
໒(⊙ᴗ⊙)७✎▤ write
[≡] 〆(・⺫・‶) write
(๑╹o╹)φ write
†=”Ⴛ̸ ♡(˃͈ દ ˂͈ ༶ ) write
ヽ༼ ಠ益ಠ ༽ﾉ troll
(((༼•̫͡•༽))) troll
ヽ༼ຈل͜ຈ༽ﾉ troll
༼(⁽͇ˊ̑⁾ ἴृ ⁽ˋ̑⁾͇)༽ troll
(ી(΄◞ิ౪◟ิ‵)ʃ) troll
༼ ͒ ͓ ͒༽ troll
༼ ͒ ̶ ͒༽ troll
༼･ิɷ･ิ༽ troll
(̿▀̿ ̿Ĺ̯̿̿▀̿ ̿)̄ troll
༼༼;; ;°;ਊ°;༽ troll
༼•͟ ͜ •༽ troll
༼•̃͡ ɷ•̃͡༽ troll
༼∵༽ troll
༼≖ɷ≖༽ troll
༼⍢༽ troll
༼⍤༽ troll
༼⍨༽ troll
༼✷ɷ✷༽ troll
˚✧₊⁎❝᷀ົཽ≀ˍ̮ ❝᷀ົཽ⁎⁺˳✧༚ troll
༼ԾɷԾ༽ troll
༼இɷஇ༽ troll
༼;´༎ຶ ༎ຶ ༽ troll
˓ ू༼ ்ͦ॔ཀ ்ͦ॓ू༽ troll
༼ ु ்ͦ॔ཫ ்ͦ॓༽ु˒˒ troll
૮(ㅍ◞◟ㅍ)ა troll
ཥ•̫͡•ཤ troll
♡(•ི̛ᴗ•̛)ྀ troll
♡*(ू•‧̫•ू⑅)♡⋆*ೃ:.✧ troll
ˁ ¨̫͌ ˀ troll
(✖╭╮✖) dead
(u_u) dead
(*_*) dead
(＊0＊;) dead
(#+_+) dead
(+_+) dead
(×_×;） dead
(×_×# dead
(ñ_ñ) dead
(o_-) dead
(º_º) dead
（x_x；） dead
（Ω_Ω） dead
✘Д✘◍ dead
ヾ(×× ) ﾂ dead
٩(×̯×)۶ dead
Σ(๑+⌓ o｡)シ dead
へ（>_<へ) dead
(｡´✚ฺω✚ฺ｀｡) dead
